SesID,SesFld,Subject,Age,Gender,Handedness,Block,Report,TrialNum,TrialType,PreStim,StimL,StimR,Attention,PrestimResponse,PreStimEnd,PreStimTransient,StimResponse,Eye_slope,Eye_pval,Eye_meandiff,Eye_sumdiff,Eye_stddiff,mVel500,mVel1000
1,"NZ_part10",SP,19,f,R,4,none,85,9,3,1,2,endogenous,left,-135,NaN,none,0.000541515082431124,0.992416587155626,-0.00611443769737301,-0.330179635658143,0.169972028961881,0.065819453570777,0.0752006658054441
1,"NZ_part10",SP,19,f,R,4,none,86,11,3,2,1,endogenous,left,-135,NaN,none,-0.00752304432204827,0.830188442108716,-4.67258288072568e-05,-0.00158867817944673,0.0899249040854004,0.0336932719029119,0.00664997132907558
1,"NZ_part10",SP,19,f,R,4,none,87,12,4,2,1,endogenous,right,-135,NaN,none,-0.140931202684422,0.000119188606915478,-9.91308307826442e-05,-0.00584871901617601,0.115122606718677,-0.0895590002576631,-0.0714871421237513
1,"NZ_part10",SP,19,f,R,4,none,88,12,4,2,1,endogenous,right,-135,NaN,none,-0.0143125782087583,0.733176766526915,-0.00101541000776339,-0.0599091904580401,0.122678739129174,-0.17135222015209,-0.0333122086029406
1,"NZ_part10",SP,19,f,R,1,key,89,2,1,2,1,exogenous,none,NaN,1,right,0.165827364594543,4.22935402959444e-08,0.000486184047198485,0.0286848587847106,0.0833770933816962,0.0605268980754271,0.182055639947257
1,"NZ_part10",SP,19,f,R,1,key,90,2,1,2,1,exogenous,none,NaN,1,left,-0.0723182745089491,0.0468926281844147,-0.000849776338797318,-0.0501368039890417,0.110917386511402,-0.183940423716012,-0.0782369793730019
1,"NZ_part10",SP,19,f,R,1,key,91,1,1,1,2,exogenous,none,NaN,1,right,-0.0340222427880476,0.631493009651434,-0.00642186473867383,-0.378890019581756,0.170855155997942,0.0506735217635282,-0.126951525686917
1,"NZ_part10",SP,19,f,R,1,key,92,5,2,1,2,exogenous,none,NaN,2,right,-0.0200591921356331,0.629215115163808,-0.00474344363152939,-0.279863174260234,0.104816847692963,-0.126107712245374,-0.13054695173204
1,"NZ_part10",SP,19,f,R,1,key,93,6,2,2,1,exogenous,none,NaN,2,left,0.00859248003836133,0.841861480818069,0.00512230636024852,0.281726849813669,0.116603059807229,-0.116104238183838,0.0645330601690323
1,"NZ_part10",SP,19,f,R,1,key,94,2,1,2,1,exogenous,none,NaN,1,left,0.0209457469545046,0.614316621222927,-0.001222124737333,-0.0721053595026471,0.115363735769934,-0.177969328480615,0.0530598920845957
1,"NZ_part10",SP,19,f,R,1,key,95,1,1,1,2,exogenous,none,NaN,1,right,-0.0956637802312253,0.0666463951563944,-0.00421276016736373,-0.24855284987446,0.148198300271327,0.00195707001210346,-0.155628223221629
1,"NZ_part10",SP,19,f,R,1,key,96,2,1,2,1,exogenous,none,NaN,1,left,0.144938556389378,0.00141018750973683,0.00304549297040771,0.179684085254055,0.116952403432737,-0.119472934889476,0.03009250295961
1,"NZ_part10",SP,19,f,R,1,key,97,6,2,2,1,exogenous,none,NaN,2,left,-0.106975029233654,0.0269564079942073,-0.000938080747360224,-0.0553467640942532,0.151592017049965,-0.00788797902684591,-0.0161465967899746
1,"NZ_part10",SP,19,f,R,1,key,98,2,1,2,1,exogenous,none,NaN,1,left,-0.0483781912498574,0.107107106900828,-0.00051368020745621,-0.0282524114100915,0.0898065828609566,-0.146929885971133,-0.0881849559594438
1,"NZ_part10",SP,19,f,R,1,key,99,1,1,1,2,exogenous,none,NaN,1,right,-0.0512249645200189,0.405325329202101,0.00295184525932937,0.174158870300433,0.134064381054357,-0.0591424093930531,-0.0243299131069392
1,"NZ_part10",SP,19,f,R,1,key,100,5,2,1,2,exogenous,none,NaN,2,right,-0.0411353200975159,0.398541417288113,-0.00162673100311898,-0.0959771291840201,0.148719539232771,-0.10515220379407,-0.0286742425896607
1,"NZ_part10",SP,19,f,R,1,key,101,2,1,2,1,exogenous,none,NaN,1,left,0.119450105600966,0.0192624243255761,0.000924316106046209,0.0526860180446339,0.154061644173268,0.0298402852465627,0.117495287556147
1,"NZ_part10",SP,19,f,R,1,key,102,7,2,1,1,exogenous,none,NaN,2,right,-0.225671681184684,1.09229291377326e-05,0.000201817588432522,0.0117054201290863,0.119710864065715,-0.180865103756534,-0.0904227714470548
1,"NZ_part10",SP,19,f,R,1,key,103,6,2,2,1,exogenous,none,NaN,2,left,0.0260102836104901,0.671712174391418,-0.00489026519144259,-0.239622994380687,0.164674587400665,-0.139252847181497,-0.0889642409164091
1,"NZ_part10",SP,19,f,R,1,key,104,2,1,2,1,exogenous,none,NaN,1,left,-0.117985403979037,0.071460491977625,-0.0017626160887872,-0.103994349238445,0.197537877124693,0.00551344792804605,-0.0448805937852217
1,"NZ_part10",SP,19,f,R,1,key,105,5,2,1,2,exogenous,none,NaN,2,right,0.0728541397089164,0.0277985054856171,0.00345958760791582,0.204115668867033,0.105497864902975,0.0281521448866995,0.0988730988837341
1,"NZ_part10",SP,19,f,R,1,key,106,6,2,2,1,exogenous,none,NaN,2,left,-0.10724839249208,0.263279264731612,-0.0010883921205247,-0.0511544296646609,0.262626321325146,-0.0807605822745979,-0.0527141366041344
1,"NZ_part10",SP,19,f,R,1,key,107,5,2,1,2,exogenous,none,NaN,2,right,-0.145345969707426,0.0013236370912136,-0.00389816772412229,-0.226093727999093,0.13848176067209,-0.127015950850842,-0.076965225991342
1,"NZ_part10",SP,19,f,R,1,key,108,5,2,1,2,exogenous,none,NaN,2,right,-0.291633619367,4.40916427121759e-08,-0.00692460415875309,-0.387777832890173,0.122483523402259,-0.0598548441060599,-0.272070544169054
1,"NZ_part10",SP,19,f,R,1,key,109,1,1,1,2,exogenous,none,NaN,1,right,-0.0548622142375304,0.343648753525642,-0.00392367991786095,-0.231497115153796,0.145467273980018,-0.0836792721193782,-0.00292608718500786
1,"NZ_part10",SP,19,f,R,1,key,110,6,2,2,1,exogenous,none,NaN,2,left,-0.0442146272970429,0.444316734182374,0.00149084421546156,0.0864689644967707,0.149071332659454,0.141915405815531,-0.0470127358604586
1,"NZ_part10",SP,19,f,R,1,key,111,1,1,1,2,exogenous,none,NaN,1,right,0.0894929616419078,0.0802978174978266,-0.00265441379571418,-0.156610413947137,0.14239122143632,0.121925818714063,0.00250311811838583
1,"NZ_part10",SP,19,f,R,1,key,112,4,1,2,2,exogenous,none,NaN,1,left,-0.0605651798637361,0.118012518162675,-0.00357831882511097,-0.203964173031325,0.114435475946663,-0.320211657134431,-0.125215070569371
1,"NZ_part10",SP,19,f,R,1,key,113,5,2,1,2,exogenous,none,NaN,2,right,-0.0935063937166844,0.00697579644294272,-0.00194707362148721,-0.114877343667745,0.109248887377951,-0.174679964974701,-0.0689944973491748
1,"NZ_part10",SP,19,f,R,1,key,114,8,2,2,2,exogenous,none,NaN,2,left,0.229926479588722,0.000150161486941509,0.00418258247683199,0.242589783656255,0.160677874352407,0.333438332547217,0.163463081326724
1,"NZ_part10",SP,19,f,R,1,key,115,5,2,1,2,exogenous,none,NaN,2,right,0.00215570115924137,0.962933965073813,0.00250650904798852,0.147884033831323,0.134519720543946,0.0382946062387874,0.0275359253754302
1,"NZ_part10",SP,19,f,R,1,key,116,1,1,1,2,exogenous,none,NaN,1,left,-0.00142296490048265,0.971748321645544,0.00059551591477405,0.0339444071421208,0.118338321144631,0.112194301829391,-0.0229265405635419
1,"NZ_part10",SP,19,f,R,1,key,117,2,1,2,1,exogenous,none,NaN,1,left,0.0330559174100704,0.413978187243,-0.000830176687236611,-0.0489804245469601,0.118151682013,-0.168016395201232,0.00878745823018563
1,"NZ_part10",SP,19,f,R,1,key,118,1,1,1,2,exogenous,none,NaN,1,right,0.165938497751788,8.5493768323183e-05,0.00364302673884385,0.214938577591787,0.133476841571203,-0.0084332348029464,0.115952095729809
1,"NZ_part10",SP,19,f,R,1,key,119,5,2,1,2,exogenous,none,NaN,2,right,-0.0385579489755506,0.28537613325396,-0.000378717360001003,-0.0223443242400592,0.105552020923728,-0.0935159890765621,-0.0960097839040976
1,"NZ_part10",SP,19,f,R,1,key,120,6,2,2,1,exogenous,none,NaN,2,left,0.0156637977834073,0.60743401892826,0.000265085584237778,0.0153749638857911,0.0903084974142676,0.00642680508764181,0.0307201964777353
1,"NZ_part10",SP,19,f,R,1,key,121,1,1,1,2,exogenous,none,NaN,1,right,-0.0345418641328201,0.211482916912523,-0.00117041599101571,-0.0690545434699266,0.0838699438762649,-0.0668101736845137,-0.0769255749146205
1,"NZ_part10",SP,19,f,R,1,key,122,6,2,2,1,exogenous,none,NaN,2,left,0.107642227095234,0.247889022823638,-0.00302802292020837,-0.157457191850835,0.27581298694095,0.284992223403887,0.137415081708101
1,"NZ_part10",SP,19,f,R,1,key,123,3,1,1,1,exogenous,none,NaN,1,right,0.056259026107555,0.121887658713194,0.00044802729391725,0.0255375557532833,0.119791507750896,-0.00748975429916241,0.0688510766830604
1,"NZ_part10",SP,19,f,R,1,key,124,6,2,2,1,exogenous,none,NaN,2,left,-0.196023902661636,1.83678754819364e-06,-0.00327302971305145,-0.160378455939521,0.1126038355073,-0.139122001719203,-0.102447656894962
1,"NZ_part10",SP,19,f,R,1,key,125,2,1,2,1,exogenous,none,NaN,1,left,0.102084438311249,0.0239876755260338,0.00262850065494979,0.155081538642037,0.144019126450795,-0.20742165377877,0.0445518711445534
1,"NZ_part10",SP,19,f,R,1,key,126,5,2,1,2,exogenous,none,NaN,2,left,0.255946219990609,1.73481885961245e-05,0.00432146230587404,0.254966276046568,0.115514566502683,-0.0696733822339817,0.223098580086186
